Download Time:2026/07/17 12:45:55,Search Date:2013/06/02 - 2016/01/01 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2013/09/10 12:15:00,36.9530,141.4730,32,4.4,14.4,0.4,1.8,32
2013/09/09 15:07:00,35.8570,140.5500,37,3.3,63.4,1.0,2.4,17
2013/09/09 09:04:00,36.7170,140.5870,10,4.4,459.7,8.0,3.9,128
2013/09/08 09:30:00,35.8880,137.6750,7,3.5,152.9,3.9,3.4,33
2013/09/07 23:38:00,36.3170,140.7730,55,3.7,11.1,0.2,1.6,46
2013/09/07 00:50:00,38.8550,142.0500,46,3.8,42.8,0.6,1.9,25
2013/09/06 22:45:00,40.9750,141.9900,57,3.5,9.5,0.2,1.1,14
2013/09/06 16:27:00,34.9850,135.4670,13,3.3,53.4,0.7,2.2,26
2013/09/06 06:21:00,24.7830,124.8120,13,4.6,3.3,0.1,0.6,2
2013/09/05 21:24:00,38.4300,141.8300,58,3.9,44.6,0.8,2.4,57
2013/09/05 05:19:00,37.0700,140.6680,9,3.9,40.3,1.2,2.9,32
2013/09/04 09:19:00,29.9350,139.4170,445,6.8,81.8,5.9,4.1,558
2013/09/03 14:16:00,38.8880,141.9730,50,3.8,27.1,0.3,1.5,23
2013/09/03 02:22:00,34.0680,135.3380,6,3.8,107.3,1.5,2.1,35
2013/09/02 16:56:00,35.8580,137.6520,13,3.3,63.4,0.6,1.8,26
2013/08/31 17:59:00,36.6220,140.8470,89,3.9,25.2,0.3,1.6,54
2013/08/31 01:56:30,38.7150,142.2680,39,4.6,32.9,0.6,2.0,81
2013/08/31 01:56:00,36.6320,140.9430,49,3.5,25.2,0.3,1.6,19
2013/08/30 20:02:00,36.7050,140.6470,4,2.9,13.5,0.3,1.5,3
2013/08/30 17:32:00,33.6530,135.9730,12,4.4,126.6,6.1,3.9,52
2013/08/30 16:36:00,37.6750,139.9330,8,3.9,85.9,1.3,2.6,59
2013/08/29 21:45:00,37.0950,140.5980,9,3.7,140.7,3.0,3.1,33
2013/08/29 12:26:00,36.7070,140.6620,5,3.6,18.3,0.4,1.8,28
2013/08/29 00:21:00,37.0250,141.0970,52,3.9,16.6,0.3,1.4,42
2013/08/28 17:55:00,37.1280,141.2030,61,3.9,33.8,0.5,2.0,71
2013/08/28 06:40:00,36.5800,141.0720,37,4.2,42.1,0.6,2.3,89
2013/08/28 02:09:00,37.6380,142.1330,31,4.7,10.5,0.3,1.7,84
2013/08/27 03:43:00,34.9370,135.5820,11,3.5,23.9,0.6,2.2,29
2013/08/26 23:51:00,42.3270,143.0070,53,3.6,8.1,0.2,1.0,19
2013/08/26 14:24:00,38.9200,141.9280,51,3.9,50.9,0.7,2.1,60
2013/08/25 23:25:00,35.4550,140.0920,68,4.2,19.6,0.9,2.5,106
2013/08/25 18:18:00,38.3150,141.6080,55,4.1,44.1,0.5,2.1,74
2013/08/23 23:21:00,36.5880,140.5930,5,3.3,117.0,1.6,2.6,12
2013/08/23 01:10:00,36.8780,139.4250,3,2.5,55.8,1.0,2.1,2
2013/08/22 17:02:00,39.3380,142.0770,48,3.8,30.0,0.3,1.6,45
2013/08/22 15:53:00,42.3180,142.9950,54,4.8,55.2,1.6,2.9,115
2013/08/22 02:20:00,36.8780,141.3030,30,4.4,13.8,0.5,1.9,78
2013/08/22 01:57:00,32.6980,132.2750,38,3.5,10.3,0.2,1.5,8
2013/08/22 01:14:00,36.4530,140.6000,56,3.6,58.9,1.1,2.7,84
2013/08/22 00:28:00,37.5180,141.7470,39,4.3,12.0,0.3,1.5,69
2013/08/21 12:21:00,37.2820,139.9130,8,3.3,32.8,0.4,1.8,14
2013/08/20 23:12:00,35.7020,140.8500,13,3.8,43.5,1.1,1.7,28
2013/08/19 11:22:00,36.6300,140.6100,6,3.8,238.5,3.2,3.1,40
2013/08/19 04:02:00,37.0400,140.6480,9,3.5,22.1,0.4,1.9,23
2013/08/18 08:00:00,33.3230,139.3150,27,4.8,7.7,0.2,1.4,5
2013/08/17 11:05:00,27.5600,128.8970,18,3.2,12.8,0.3,1.9,1
2013/08/17 10:21:00,36.9200,139.3970,5,2.5,46.4,0.5,2.0,5
2013/08/17 10:20:00,36.9200,139.3980,5,2.8,57.4,0.7,2.3,8
2013/08/16 23:05:00,36.9200,139.3980,4,3.4,109.0,1.6,3.0,23
2013/08/16 23:01:00,36.9180,139.3970,4,2.9,64.5,0.8,2.2,10
2013/08/16 22:35:00,36.9200,139.4030,5,3.0,36.3,0.5,1.9,8
2013/08/16 04:03:00,36.4950,141.0730,28,4.1,23.0,0.3,1.9,45
2013/08/15 07:54:00,36.6620,141.1650,37,4.2,77.1,1.2,2.5,84
2013/08/15 04:34:00,35.8300,137.5770,6,2.4,14.8,0.2,0.8,2
2013/08/14 20:56:00,34.2250,139.1450,8,3.1,4.1,0.1,0.8,2
2013/08/14 14:31:00,36.6330,140.6080,6,4.1,166.0,2.4,3.1,64
2013/08/14 09:45:00,36.6320,140.6030,6,3.8,159.7,2.2,2.8,36
2013/08/14 05:50:00,35.3070,138.7100,13,2.9,10.7,0.3,1.5,7
2013/08/13 10:01:00,38.8230,142.4270,35,4.3,16.1,0.3,1.7,51
2013/08/13 09:09:00,43.6580,143.5730,179,5.0,10.8,0.3,1.6,59
2013/08/13 03:37:00,37.1580,138.5220,14,2.7,19.4,0.3,1.5,3
2013/08/13 02:18:00,37.0750,140.6550,13,3.8,35.3,1.0,2.4,66
2013/08/12 21:59:00,36.9380,141.1930,26,4.9,61.3,2.0,3.0,150
2013/08/12 19:57:00,36.6400,140.9300,50,3.6,19.8,0.4,1.6,20
2013/08/12 09:51:00,41.9180,142.3350,69,4.8,40.6,1.2,2.9,138
2013/08/12 09:32:00,43.3880,146.2120,45,3.9,16.1,0.5,2.2,28
2013/08/12 08:54:00,36.6330,140.6020,6,2.6,51.3,0.5,1.5,2
2013/08/11 08:38:00,37.6780,139.9420,8,2.5,8.0,0.1,0.4,2
2013/08/10 07:56:00,36.9020,141.0750,52,4.9,79.5,1.6,3.1,225
2013/08/10 07:30:00,37.1300,140.8470,5,2.9,8.3,0.1,0.9,2
2013/08/09 11:59:00,39.8730,143.6800,27,5.3,4.1,0.4,1.8,50
2013/08/07 16:51:00,41.2070,142.2420,61,4.5,22.2,0.6,2.5,113
2013/08/07 06:30:00,35.3480,141.1850,20,4.4,10.0,0.3,1.5,20
2013/08/07 03:54:00,38.2720,141.6030,54,3.5,26.3,0.4,1.3,15
2013/08/06 02:20:00,38.1650,141.7920,55,4.1,19.6,0.4,1.9,67
2013/08/06 00:35:00,38.2680,141.7930,56,3.9,20.4,0.2,1.3,38
2013/08/05 23:31:00,34.4080,139.2970,11,2.8,15.5,0.4,1.8,1
2013/08/05 13:49:00,37.1450,140.1350,8,3.2,47.9,1.1,2.7,13
2013/08/05 02:15:00,24.7970,124.8030,14,4.4,2.1,0.1,0.2,1
2013/08/05 00:56:00,46.6130,145.4900,408,5.7,11.5,0.6,2.3,96
2013/08/04 14:51:00,36.4580,140.6050,56,3.9,55.8,1.2,2.8,77
2013/08/04 13:08:00,38.1800,141.7630,57,3.8,18.6,0.3,1.9,46
2013/08/04 12:33:00,38.1730,141.7630,57,3.7,17.2,0.3,1.2,13
2013/08/04 12:32:00,38.1450,141.7750,54,4.2,15.7,0.4,1.9,55
2013/08/04 12:29:00,38.1620,141.8020,58,6.0,397.3,11.7,4.9,479
2013/08/04 02:44:00,35.6600,140.7650,49,3.4,4.8,0.2,1.1,11
2013/08/04 00:19:00,40.6200,140.4620,9,2.8,35.1,0.7,1.8,8
2013/08/03 17:05:00,38.2300,141.9400,51,3.9,16.3,0.2,1.1,28
2013/08/03 09:56:00,34.6420,137.5320,34,4.9,224.6,7.1,4.0,199
2013/08/01 21:18:00,37.0650,139.3480,8,3.1,137.2,1.8,2.9,13
2013/08/01 01:40:00,37.0650,139.3480,7,3.1,125.9,1.6,3.0,15
2013/07/31 22:37:00,37.0650,139.3470,8,2.2,32.6,0.4,1.8,2
2013/07/31 17:35:00,41.6020,142.7750,57,4.1,6.3,0.2,1.1,20
2013/07/31 09:14:00,38.0850,142.0920,18,5.0,53.0,1.8,3.1,175
2013/07/31 06:20:00,37.1170,141.2520,59,3.8,60.7,1.3,2.8,74
2013/07/30 21:39:00,36.2230,140.0780,57,3.4,12.3,0.2,1.4,40
2013/07/30 20:14:00,34.2630,132.2670,6,2.3,31.5,0.6,2.0,2
2013/07/30 14:46:00,36.2020,138.0070,5,3.1,12.3,0.3,1.4,14
2013/07/30 13:02:00,36.2050,138.0050,6,3.4,60.7,1.2,2.5,24
2013/07/30 03:05:00,33.6150,134.4600,34,3.4,13.5,0.3,1.5,14
2013/07/30 01:05:00,36.5230,140.5700,58,3.7,87.4,1.0,2.5,81
2013/07/29 18:19:00,38.7580,141.6130,68,4.0,72.9,1.2,2.5,79
2013/07/28 02:47:00,36.7730,141.3680,34,4.2,7.9,0.5,1.8,26
2013/07/26 14:44:00,37.1030,140.7020,6,3.2,4.3,0.1,0.8,5
2013/07/26 10:33:00,33.7830,132.7600,42,3.8,35.7,0.5,2.2,85
2013/07/26 09:42:00,39.0770,142.2020,44,4.0,22.1,0.4,1.9,40
2013/07/26 04:05:00,40.1430,142.4620,35,4.9,95.7,2.5,3.7,150
2013/07/26 01:55:00,36.8830,141.0720,51,3.8,16.1,0.5,2.0,72
2013/07/24 14:34:00,37.1130,140.6820,8,3.4,6.4,0.2,1.1,14
2013/07/24 10:47:00,27.9750,130.2420,41,4.4,2.8,0.2,1.2,1
2013/07/23 19:48:00,37.1280,140.6830,8,3.4,10.0,0.2,1.3,10
2013/07/23 12:02:00,37.1030,140.6830,8,5.2,242.4,8.3,4.4,228
2013/07/23 11:04:00,37.5670,141.7630,48,4.6,24.3,0.5,2.0,71
2013/07/23 08:24:00,36.2770,141.8880,44,4.5,6.1,0.2,1.5,24
2013/07/22 18:45:00,38.3320,141.6950,52,4.1,28.5,0.7,2.2,68
2013/07/22 05:57:00,37.0130,138.6620,9,2.4,12.4,0.3,0.9,3
2013/07/21 18:52:00,36.2700,141.8100,54,5.0,19.0,0.6,2.4,100
2013/07/21 16:38:00,36.8480,140.5580,7,3.6,69.0,1.3,2.6,34
2013/07/21 16:03:00,35.7100,140.6520,49,4.5,35.7,2.5,2.9,93
2013/07/20 19:28:00,35.7450,140.9750,13,3.9,27.2,0.8,1.9,22
2013/07/20 15:06:00,36.2300,141.9320,33,5.4,15.6,1.2,2.5,178
2013/07/20 01:39:00,37.5050,141.5720,45,5.4,61.7,4.4,3.6,281
2013/07/19 18:05:00,38.6080,142.0170,53,4.4,90.5,1.5,2.9,102
2013/07/19 08:44:00,39.0100,142.1450,52,4.9,103.9,1.7,3.3,152
2013/07/19 02:05:00,38.3220,141.8680,47,4.3,86.9,1.2,2.2,89
2013/07/18 19:39:00,37.6580,139.9150,9,2.5,36.6,0.5,1.1,5
2013/07/17 22:34:00,35.5420,138.9670,24,3.8,201.4,3.1,3.4,97
2013/07/17 20:32:00,35.4420,136.8750,43,3.8,37.2,0.6,2.4,90
2013/07/17 16:35:00,33.0050,130.7650,10,3.0,19.4,0.3,1.6,7
2013/07/17 12:07:00,34.5730,135.0130,17,4.0,61.2,0.9,2.4,81
2013/07/16 23:09:00,42.9680,145.4600,47,5.1,172.2,8.7,4.1,108
2013/07/16 10:44:00,37.0830,140.8680,49,3.8,35.4,0.6,2.2,67
2013/07/16 07:46:00,39.5950,142.2850,70,5.1,78.9,2.7,3.4,190
2013/07/15 22:41:00,23.7000,122.8480,58,5.4,2.7,0.2,0.7,2
2013/07/15 19:38:00,39.6050,140.4350,7,3.3,30.4,0.7,2.5,13
2013/07/15 18:38:00,36.9200,139.4030,4,2.2,31.8,0.4,1.7,3
2013/07/15 01:07:00,34.9580,139.9670,63,3.8,21.4,0.5,2.2,75
2013/07/14 00:37:00,43.0480,145.4820,52,3.9,36.3,0.6,2.3,26
2013/07/13 22:34:00,35.0970,135.6900,6,2.9,9.5,0.1,0.3,4
2013/07/13 10:27:00,34.4100,139.2950,10,3.3,17.4,0.7,2.1,2
2013/07/13 03:31:00,38.4000,142.1730,36,4.5,87.7,1.9,3.2,111
2013/07/12 14:38:00,37.3080,138.9550,9,3.5,36.2,1.0,2.4,17
2013/07/12 03:18:00,36.7750,140.5670,9,3.8,113.4,2.1,3.1,45
2013/07/12 00:12:00,36.1750,140.1130,51,3.6,23.3,0.4,1.5,48
2013/07/11 22:44:00,38.6830,141.9320,57,4.2,67.7,0.8,2.2,95
2013/07/11 03:18:00,38.3180,141.8480,47,4.5,75.8,1.4,2.4,104
2013/07/10 14:22:00,39.6300,141.5850,81,4.9,220.0,5.0,3.8,194
2013/07/10 00:21:00,35.1480,139.1500,10,3.9,178.6,3.1,3.0,59
2013/07/09 09:33:00,37.5170,141.3300,52,3.7,16.1,0.3,1.5,21
2013/07/09 05:02:00,38.5320,141.7180,54,3.7,62.3,0.7,1.9,24
2013/07/08 19:35:00,34.3380,139.2180,4,2.1,7.6,0.2,1.1,1
2013/07/07 10:51:00,35.7880,140.9970,29,4.0,15.5,0.6,1.9,44
2013/07/06 22:44:00,37.2620,136.6880,8,3.3,13.3,0.3,1.5,7
2013/07/06 14:39:00,36.6370,139.5080,7,3.7,73.4,2.5,3.6,42
2013/07/06 07:00:00,35.8030,140.9920,29,4.6,57.6,2.4,3.0,87
2013/07/05 23:28:00,36.6720,141.0720,51,3.8,23.4,0.5,2.0,73
2013/07/05 22:16:00,38.5130,141.9820,49,3.9,55.3,0.8,2.3,49
2013/07/05 17:58:00,31.8770,131.0750,10,3.1,13.6,0.4,1.6,10
2013/07/05 06:01:00,34.4930,139.9600,17,3.9,55.0,1.5,2.8,17
2013/07/04 00:06:00,37.2620,141.4930,27,5.0,15.3,0.6,2.2,118
2013/07/03 18:20:00,35.0320,139.4700,31,3.6,85.6,2.8,3.0,46
2013/07/03 11:19:00,42.8100,141.8370,26,3.1,21.3,0.5,1.9,12
2013/07/03 09:52:00,34.0900,135.1830,6,3.4,49.4,0.9,2.2,7
2013/07/03 00:38:00,36.7000,140.6300,6,3.3,51.2,0.5,1.9,18
2013/07/02 23:48:00,36.7680,136.8570,9,3.5,37.5,1.1,1.8,22
2013/07/02 05:01:00,41.5450,142.0680,66,3.9,5.9,0.2,1.4,23
2013/07/01 18:28:00,41.9770,142.5180,64,4.2,19.8,0.4,2.0,45
2013/07/01 06:49:00,35.0000,138.3400,26,3.9,28.2,0.5,2.0,64
2013/06/30 14:01:00,36.9130,141.4450,35,4.4,8.2,0.2,1.1,24
2013/06/30 10:56:00,36.2380,136.4130,13,3.0,10.3,0.2,1.0,12
2013/06/29 19:30:00,36.6380,139.5100,7,3.0,17.9,0.4,1.9,13
2013/06/28 13:36:00,36.8220,141.3150,43,4.2,12.2,0.3,1.8,52
2013/06/27 16:13:00,36.9750,139.7770,7,3.9,72.3,1.4,2.8,51
2013/06/27 09:11:00,40.9630,141.6650,85,3.8,10.4,0.3,1.4,36
2013/06/27 07:54:00,44.7150,145.7170,31,4.3,10.2,0.2,1.6,13
2013/06/26 05:16:00,35.9970,137.5520,6,2.5,36.8,0.6,2.2,6
2013/06/26 03:23:00,38.8880,141.9750,50,3.7,35.2,0.4,1.8,20
2013/06/25 21:11:00,38.6380,141.9020,49,3.7,52.9,0.6,2.1,31
2013/06/25 19:13:00,36.7220,140.6620,10,3.5,16.2,0.4,1.9,26
2013/06/25 10:09:00,36.9230,139.3900,4,2.8,52.9,0.7,2.0,9
2013/06/25 08:12:00,41.4870,142.0070,65,4.2,12.3,0.3,1.8,31
2013/06/21 16:31:00,28.0520,129.3170,22,4.6,46.7,1.3,3.0,7
2013/06/21 03:02:00,42.9850,145.4030,48,3.7,24.4,0.5,2.0,15
2013/06/20 22:19:00,37.1720,141.1450,86,4.0,19.4,0.3,1.5,73
2013/06/20 10:49:00,40.7380,142.5430,29,4.9,24.4,1.0,2.6,116
2013/06/20 09:50:00,36.9970,140.5430,6,3.4,31.0,0.5,1.8,20
2013/06/16 19:45:00,37.1070,140.4800,6,3.1,28.2,0.3,1.4,7
2013/06/15 22:49:00,38.4180,141.9350,63,4.0,51.9,0.6,2.0,46
2013/06/14 15:43:00,34.2050,135.2130,4,3.1,50.8,0.9,2.2,5
2013/06/14 14:22:00,37.7650,141.6150,47,3.9,21.4,0.5,1.5,28
2013/06/14 14:17:00,38.3970,141.7650,57,3.5,19.5,0.2,1.2,15
2013/06/13 22:35:00,38.9170,141.9400,52,3.7,33.0,0.5,2.0,38
2013/06/13 22:24:00,26.4700,128.9870,37,5.8,13.0,1.2,2.5,8
2013/06/13 03:45:00,38.2980,141.8500,47,3.8,25.5,0.3,1.2,22
2013/06/13 01:52:00,37.1630,138.1820,9,2.8,19.3,0.8,2.1,1
2013/06/12 12:25:00,37.0350,140.5430,9,3.4,61.5,1.1,2.4,24
2013/06/12 08:08:00,34.5670,131.3970,14,3.5,27.9,0.6,1.6,13
2013/06/11 17:10:00,39.4870,142.0620,46,3.9,60.0,0.6,1.8,47
2013/06/11 09:19:00,36.7150,140.6200,8,3.4,38.3,0.5,1.8,17
2013/06/11 07:06:00,37.3900,141.4300,32,4.2,14.3,0.4,1.8,72
2013/06/11 05:09:00,36.8320,138.6880,6,3.6,31.2,0.7,2.0,34
2013/06/11 04:57:00,44.0420,141.7820,8,3.0,20.0,0.9,2.2,5
2013/06/10 07:05:00,38.3870,141.9020,59,3.6,5.5,0.1,0.5,11
2013/06/10 07:04:00,34.2050,135.1980,5,2.7,49.8,0.6,1.7,1
2013/06/09 09:04:00,36.9230,139.3900,4,2.9,88.4,1.0,2.1,9
2013/06/09 00:20:00,36.8150,138.7120,5,3.5,43.6,1.0,2.1,22
2013/06/09 00:16:00,36.8200,138.7130,4,4.5,43.4,1.3,2.6,84
2013/06/08 20:47:00,34.2080,135.2070,4,2.3,66.4,0.5,1.5,2
2013/06/08 20:39:00,34.2080,135.2100,4,3.9,153.5,4.7,3.5,25
2013/06/08 16:58:00,34.2100,135.2120,4,2.3,78.7,0.6,1.6,1
2013/06/08 16:47:00,34.2100,135.2080,4,3.8,248.8,3.5,3.2,19
2013/06/08 16:17:00,34.2070,135.2070,4,4.0,543.0,6.2,3.5,35
2013/06/08 16:10:00,34.2080,135.2050,4,3.3,176.8,1.9,2.7,8
2013/06/08 15:18:00,34.9470,135.9220,11,3.3,45.9,0.5,1.7,24
2013/06/08 01:38:00,23.9530,122.5770,25,5.8,2.4,0.2,1.1,2
2013/06/07 22:31:00,37.1720,138.1750,9,2.8,8.5,0.5,1.8,3
2013/06/07 22:29:00,37.1720,138.1770,11,3.8,111.8,7.6,3.8,20
2013/06/07 01:15:00,43.3370,143.9630,9,4.0,23.7,0.5,1.8,31
2013/06/06 13:25:00,35.6380,140.6920,51,4.3,20.1,1.3,2.5,38
2013/06/06 12:29:00,35.6430,140.6550,50,5.0,35.9,2.6,3.0,129
2013/06/06 02:49:00,37.3170,140.9520,73,3.9,30.2,0.6,2.4,80
2013/06/06 02:29:00,39.6370,142.1130,49,3.8,37.6,0.7,1.9,35
2013/06/05 17:50:00,36.3880,136.3320,11,2.8,22.6,0.3,1.1,7
2013/06/05 09:36:00,37.0470,140.7700,11,4.4,27.1,0.8,2.2,61
2013/06/05 04:24:00,36.0380,139.7950,78,3.4,10.3,0.2,1.0,25
2013/06/05 02:09:00,38.7980,142.4330,33,3.9,8.8,0.2,1.4,21
2013/06/04 19:52:00,35.8570,140.0050,61,3.6,8.0,0.3,1.6,57
2013/06/04 17:33:00,37.1800,141.3780,48,4.7,80.0,2.8,3.4,157
2013/06/04 16:45:00,35.6930,140.9000,12,3.7,13.7,0.5,1.5,12
2013/06/04 13:09:00,36.7580,140.5670,10,3.7,99.8,2.0,2.8,60
2013/06/04 05:01:00,38.6170,141.9000,48,4.2,41.2,0.5,1.9,49
2013/06/03 14:56:00,35.9870,140.0820,61,4.3,25.0,0.8,2.2,94
2013/06/02 17:19:00,37.7850,141.5680,48,3.9,5.0,0.1,0.5,18
2013/06/02 03:40:00,43.3320,143.9630,8,3.6,20.9,0.4,1.7,23
